lcl|U00096.3_cds_AAC74365.1_1264	AAC74365.1	100	72	0	0	1	216	1	72	4.17e-42	128
lcl|U00096.3_cds_AAC74366.1_1265	AAC74366.1	100	249	0	0	1	747	1	249	1.17e-176	483
lcl|U00096.3_cds_AAC74366.1_1265	AAC77148.1	26.6	252	165	5	10	732	6	248	4.91e-18	77.8
lcl|U00096.3_cds_AAC74366.1_1265	AAC73927.1	26.3	232	147	8	22	678	12	232	1.83e-13	65.1
lcl|U00096.3_cds_ABP93443.1_1266	ABP93443.1	100	57	0	0	1	171	1	57	1.61e-37	115
lcl|U00096.3_cds_QNV50525.1_1267	QNV50525.1	100	42	0	0	1	126	1	42	4.16e-27	88.6
lcl|U00096.3_cds_AAC74367.1_1268	AAC74367.1	100	661	0	0	1	1983	1	661	0.0	1300
lcl|U00096.3_cds_AAC74367.1_1268	AAC76554.4	30.5	423	273	8	724	1962	247	658	1.29e-52	189
lcl|U00096.3_cds_AAC74367.1_1268	AAC73559.2	30.4	247	166	3	1237	1974	275	516	4.96e-36	139
lcl|U00096.3_cds_AAC74367.1_1268	AAC74885.2	30.1	259	160	7	1222	1959	260	510	3.95e-28	115
lcl|U00096.3_cds_AAC74367.1_1268	AAC74864.2	32.9	167	109	2	667	1158	160	326	7.41e-22	94.4
lcl|U00096.3_cds_AAC74367.1_1268	AAC74608.1	32.7	171	108	5	697	1200	125	291	1.50e-19	86.7
lcl|U00096.3_cds_AAC74367.1_1268	AAC75653.1	36.4	151	88	6	718	1155	252	399	1.24e-13	70.1
lcl|U00096.3_cds_ACO59991.1_1269	ACO59991.1	100	34	0	0	1	102	1	34	3.82e-20	70.5
lcl|U00096.3_cds_AAC74368.1_1270	AAC74368.1	100	644	0	0	1	1932	1	644	0.0	1279
lcl|U00096.3_cds_AAC74368.1_1270	AAC77136.2	26.3	653	424	17	70	1914	87	720	4.80e-44	166
lcl|U00096.3_cds_AAC74369.2_1271	AAC74369.2	100	375	0	0	1	1125	1	375	2.36e-278	750
lcl|U00096.3_cds_AAC74370.1_1272	AAC74370.1	100	262	0	0	1	786	1	262	4.10e-188	513
lcl|U00096.3_cds_AAC74371.1_1273	AAC74371.1	99.1	117	1	0	1	351	1	117	1.23e-84	239
lcl|U00096.3_cds_AAC74372.1_1274	AAC74372.1	100	268	0	0	1	804	1	268	7.09e-192	523
lcl|U00096.3_cds_AAC74372.1_1274	AAC76565.1	40.9	254	146	2	7	756	10	263	2.00e-66	207
lcl|U00096.3_cds_AAC74372.1_1274	AAC74329.1	40.3	258	146	5	7	756	9	266	6.87e-58	185
lcl|U00096.3_cds_AAC74372.1_1274	AAC73916.2	41.6	255	144	2	7	756	311	565	4.77e-56	187
lcl|U00096.3_cds_AAC74372.1_1274	AAC75241.1	39.7	257	144	5	10	756	274	527	3.32e-52	175
lcl|U00096.3_cds_AAC74372.1_1274	AAC76566.1	32.0	259	157	5	13	753	3	254	2.92e-38	134
lcl|U00096.3_cds_AAC74372.1_1274	AAC76505.1	33.0	233	149	3	10	693	2	232	2.44e-36	127
lcl|U00096.3_cds_AAC74372.1_1274	AAC73365.2	29.3	256	162	6	7	774	4	240	1.51e-30	114
lcl|U00096.3_cds_AAC74372.1_1274	AAC74201.2	31.6	234	144	8	1	687	1	223	1.37e-26	100
lcl|U00096.3_cds_AAC74372.1_1274	AAC76488.1	26.8	205	142	5	82	687	16	215	8.75e-21	85.1
lcl|U00096.3_cds_AAC74372.1_1274	AAC74000.1	25.0	236	153	5	43	717	344	566	2.24e-16	75.5
lcl|U00096.3_cds_AAC74373.1_1275	AAC74373.1	100	330	0	0	1	990	1	330	1.77e-248	671
lcl|U00096.3_cds_AAC74373.1_1275	AAC76566.1	43.6	328	175	4	1	978	1	320	9.63e-83	251
lcl|U00096.3_cds_AAC74373.1_1275	AAC74557.1	37.5	328	190	5	4	972	4	321	2.48e-62	198
lcl|U00096.3_cds_AAC74373.1_1275	AAT48129.1	37.0	324	194	5	7	975	19	333	3.52e-61	196
lcl|U00096.3_cds_AAC74373.1_1275	AAC74329.1	33.4	329	198	8	7	963	11	328	5.10e-48	161
lcl|U00096.3_cds_AAC74373.1_1275	AAC73916.2	33.9	274	164	4	7	801	12	277	1.26e-42	152
lcl|U00096.3_cds_AAC74373.1_1275	AAC73310.1	29.1	289	179	7	7	855	1	269	3.78e-27	106
lcl|U00096.3_cds_AAC74373.1_1275	AAC76504.1	27.1	258	169	3	10	783	5	243	1.40e-24	97.4
lcl|U00096.3_cds_AAC74373.1_1275	AAC74201.2	31.3	233	137	6	7	693	5	218	1.25e-23	94.4
lcl|U00096.3_cds_AAC74373.1_1275	AAC73597.1	27.6	239	157	7	7	723	6	228	7.53e-17	75.5
lcl|U00096.3_cds_AAC74374.1_1276	AAC74374.1	100	296	0	0	1	888	1	296	8.07e-212	575
lcl|U00096.3_cds_AAC74374.1_1276	AAC76567.1	38.2	288	178	0	10	873	7	294	3.41e-61	193
lcl|U00096.3_cds_AAC74374.1_1276	AAC74558.1	34.8	250	157	1	115	864	43	286	2.08e-40	139
lcl|U00096.3_cds_AAC74374.1_1276	AAC73919.1	33.8	284	177	5	37	873	20	297	2.49e-39	137
lcl|U00096.3_cds_AAC74375.1_1277	AAC74375.1	100	321	0	0	1	963	1	321	8.94e-233	630
lcl|U00096.3_cds_AAC74375.1_1277	AAC76568.1	38.2	283	164	5	118	948	62	339	1.32e-65	207
lcl|U00096.3_cds_AAC74376.1_1278	AAC74376.1	100	547	0	0	1	1641	1	547	0.0	1101
lcl|U00096.3_cds_AAC74376.1_1278	AAC76569.1	35.8	509	326	1	85	1608	24	532	4.14e-122	367
lcl|U00096.3_cds_AAC74376.1_1278	AAC76501.1	24.2	492	312	12	235	1641	68	521	2.13e-26	109
lcl|U00096.3_cds_AAC74377.1_1279	AAC74377.1	100	81	0	0	1	243	1	81	1.50e-57	168
lcl|U00096.3_cds_AAC74378.2_1280	AAC74378.2	100	461	0	0	1	1383	1	461	0.0	902
lcl|U00096.3_cds_AAC74378.2_1280	AAC75075.2	63.7	446	161	1	22	1356	4	449	8.30e-204	568
lcl|U00096.3_cds_AYC08200.1_1281	AYC08200.1	100	54	0	0	1	162	1	54	3.33e-40	122
lcl|U00096.3_cds_AAC74379.2_1282	AAC74379.2	100	472	0	0	1	1416	1	472	0.0	954
lcl|U00096.3_cds_AAC74380.2_1283	AAC74380.2	100	254	0	0	1	762	1	254	1.55e-188	513
lcl|U00096.3_cds_AAC74381.1_1284	AAC74381.1	100	185	0	0	1	555	1	185	2.27e-131	363
lcl|U00096.3_cds_AAC74382.1_1285	AAC74382.1	100	495	0	0	1	1485	1	495	0.0	976
lcl|U00096.3_cds_AAC74382.1_1285	AAC74467.2	40.4	495	285	4	13	1473	5	497	2.90e-113	341
lcl|U00096.3_cds_AAC74382.1_1285	AAC73415.1	37.1	490	291	5	40	1479	1	483	8.72e-110	332
lcl|U00096.3_cds_AAC74382.1_1285	AAC76612.2	40.1	481	272	6	67	1476	28	503	1.83e-105	321
lcl|U00096.3_cds_AAC74382.1_1285	AAC74526.1	36.4	478	294	8	52	1473	1	472	1.10e-96	297
lcl|U00096.3_cds_AAC74382.1_1285	AAC75708.1	36.2	475	291	7	70	1479	15	482	9.74e-90	280
lcl|U00096.3_cds_AAC74382.1_1285	AAC74598.2	33.9	454	292	7	115	1470	11	458	4.49e-72	233
lcl|U00096.3_cds_AAC74382.1_1285	AAC74497.1	30.5	482	326	7	40	1473	1	477	2.84e-70	229
lcl|U00096.3_cds_AAC74382.1_1285	AAC74099.1	28.0	489	317	13	4	1416	626	1097	4.36e-42	157
lcl|U00096.3_cds_AAC74383.1_1286	AAC74383.1	100	426	0	0	1	1278	1	426	3.08e-320	860
lcl|U00096.3_cds_AAC74384.1_1287	AAC74384.1	100	421	0	0	1	1263	1	421	7.75e-305	821
lcl|U00096.3_cds_AAC74384.1_1287	AAC75709.1	54.9	421	189	1	4	1263	3	423	5.17e-154	439
lcl|U00096.3_cds_AAC74384.1_1287	AAC76384.1	33.3	403	236	8	70	1260	26	401	2.29e-62	204
lcl|U00096.3_cds_AAC74384.1_1287	AAC76108.3	35.0	403	232	14	79	1260	69	450	1.12e-55	187
lcl|U00096.3_cds_AAC74384.1_1287	AAC73861.1	28.1	409	263	11	82	1263	31	423	6.14e-35	131
lcl|U00096.3_cds_AAC74385.2_1288	AAC74385.2	100	325	0	0	1	975	1	325	1.89e-236	640
lcl|U00096.3_cds_AAC74385.2_1288	AAC76978.1	50.4	230	113	1	22	711	141	369	1.60e-71	225
lcl|U00096.3_cds_AAC74385.2_1288	AAC75280.1	42.4	321	170	4	19	972	144	452	1.88e-71	226
lcl|U00096.3_cds_AAC74385.2_1288	AAC75544.2	49.4	231	116	1	19	711	346	575	2.32e-68	223
lcl|U00096.3_cds_AAC74385.2_1288	AAC75773.1	45.3	265	137	4	22	804	381	641	7.14e-64	211
lcl|U00096.3_cds_AAC74385.2_1288	AAC75751.2	38.7	315	191	2	22	966	187	499	4.97e-63	205
lcl|U00096.3_cds_AAC74385.2_1288	AAC75607.1	37.9	322	184	5	10	975	132	437	1.50e-61	199
lcl|U00096.3_cds_AAC74385.2_1288	AAC75907.1	45.2	230	124	2	16	702	270	498	2.96e-61	202
lcl|U00096.3_cds_AAC74385.2_1288	AAC76865.1	48.5	227	112	2	19	693	139	362	1.03e-60	198
lcl|U00096.3_cds_AAC74385.2_1288	AAC73433.1	44.0	241	123	5	19	705	217	457	1.22e-54	183
lcl|U00096.3_cds_AAC74386.1_1289	AAC74386.1	100	222	0	0	1	666	1	222	8.06e-141	390
lcl|U00096.3_cds_AAC74387.1_1290	AAC74387.1	100	74	0	0	1	222	1	74	8.90e-47	140
lcl|U00096.3_cds_AAC74388.1_1291	AAC74388.1	100	119	0	0	1	357	1	119	1.48e-77	221
lcl|U00096.3_cds_AAC74389.1_1292	AAC74389.1	100	73	0	0	1	219	1	73	3.51e-48	144
lcl|U00096.3_cds_AAC74390.1_1293	AAC74390.1	100	104	0	0	1	312	1	104	6.46e-74	211
lcl|U00096.3_cds_AAC74391.2_1294	AAC74391.2	100	559	0	0	1	1677	1	559	0.0	1142
lcl|U00096.3_cds_AAC74392.1_1295	AAC74392.1	100	430	0	0	1	1290	1	430	8.83e-311	837
lcl|U00096.3_cds_AAC74393.1_1296	AAC74393.1	100	293	0	0	1	879	1	293	1.02e-208	567
lcl|U00096.3_cds_AAC74393.1_1296	AAC76477.1	31.4	280	166	10	46	849	16	281	4.05e-25	99.0
lcl|U00096.3_cds_AAC74394.1_1297	AAC74394.1	100	280	0	0	1	840	1	280	1.13e-194	531
lcl|U00096.3_cds_AAC74394.1_1297	AAC76476.1	25.1	263	189	3	49	819	16	276	2.02e-19	82.8
lcl|U00096.3_cds_AAC74395.1_1298	AAC74395.1	100	350	0	0	1	1050	1	350	1.44e-264	713
lcl|U00096.3_cds_AAC74396.2_1299	AAC74396.2	100	262	0	0	1	786	1	262	1.02e-197	537
lcl|U00096.3_cds_AAC74397.1_1300	AAC74397.1	100	350	0	0	4	1053	2	351	2.58e-263	710
lcl|U00096.3_cds_AAC74397.1_1300	AAC74696.2	27.5	211	129	3	19	621	2	198	2.01e-16	76.3
lcl|U00096.3_cds_AAC74398.1_1301	AAC74398.1	100	755	0	0	1	2265	1	755	0.0	1535
lcl|U00096.3_cds_AAC74399.1_1302	AAC74399.1	100	219	0	0	1	657	1	219	4.10e-153	421
lcl|U00096.3_cds_AAC74401.1_1303	AAC74401.1	100	301	0	0	1	903	1	301	1.33e-242	654
lcl|U00096.3_cds_AAC74402.1_1304	AAC74402.1	100	332	0	0	1	996	1	332	5.62e-237	642
lcl|U00096.3_cds_AAC74402.1_1304	AAC76776.1	30.4	313	211	3	10	945	3	309	6.74e-43	148
lcl|U00096.3_cds_AAC74402.1_1304	AAC75756.2	29.1	320	219	5	10	960	3	317	7.08e-37	132
lcl|U00096.3_cds_AAC74402.1_1304	AAC75212.1	28.8	320	218	5	10	963	3	314	4.44e-29	111
lcl|U00096.3_cds_AAC74402.1_1304	AAC75876.1	26.6	320	225	5	10	963	3	314	9.15e-25	99.8
lcl|U00096.3_cds_AAC74402.1_1304	AAC73191.1	23.4	291	206	7	19	870	5	285	6.04e-19	83.2
lcl|U00096.3_cds_AAC74402.1_1304	AAC77198.1	26.8	332	216	11	10	990	6	315	1.72e-16	75.9
lcl|U00096.3_cds_AAC74403.1_1305	AAC74403.1	100	465	0	0	1	1395	1	465	0.0	954
lcl|U00096.3_cds_AAC74404.1_1306	AAC74404.1	100	353	0	0	1	1059	1	353	5.14e-255	689
lcl|U00096.3_cds_AAC74405.1_1307	AAC74405.1	100	513	0	0	1	1539	1	513	0.0	1013
lcl|U00096.3_cds_AAC74405.1_1307	AAC75280.1	38.0	353	201	5	502	1518	108	456	5.02e-66	218
lcl|U00096.3_cds_AAC74405.1_1307	AAC76865.1	40.7	329	167	4	616	1518	140	468	2.44e-64	213
lcl|U00096.3_cds_AAC74405.1_1307	AAC75751.2	38.4	331	173	6	577	1497	169	492	3.16e-60	203
lcl|U00096.3_cds_AAC74405.1_1307	AAC76978.1	36.6	303	181	3	616	1503	141	439	3.18e-57	194
lcl|U00096.3_cds_AAC74405.1_1307	AAC75907.1	27.6	450	295	6	220	1518	154	589	8.84e-56	193
lcl|U00096.3_cds_AAC74405.1_1307	AAC75607.1	38.3	298	156	5	577	1428	123	406	9.62e-55	187
lcl|U00096.3_cds_AAC74405.1_1307	AAC75773.1	35.9	340	195	7	541	1524	360	688	6.82e-54	190
lcl|U00096.3_cds_AAC74405.1_1307	AAC75544.2	36.9	320	183	5	616	1521	347	665	4.88e-53	187
lcl|U00096.3_cds_AAC74405.1_1307	AAC73433.1	43.3	261	121	7	628	1332	222	481	4.62e-48	171
lcl|U00096.3_cds_AAC74406.1_1308	AAC74406.1	100	168	0	0	1	504	1	168	1.34e-117	327
lcl|U00096.3_cds_AAC74407.2_1309	AAC74407.2	100	321	0	0	1	963	1	321	2.11e-231	627
lcl|U00096.3_cds_AAC74408.2_1310	AAC74408.2	100	242	0	0	1	726	1	242	3.55e-188	511
lcl|U00096.3_cds_AYC08201.1_1311	AYC08201.1	100	60	0	0	1	180	1	60	2.91e-39	120
lcl|U00096.3_cds_AYC08202.1_1312	AYC08202.1	100	21	0	0	1	63	1	21	2.80e-13	52.4
lcl|U00096.3_cds_AAC74409.2_1313	AAC74409.2	100	306	0	0	1	918	1	306	4.07e-226	612
lcl|U00096.3_cds_AAC74410.1_1314	AAC74410.1	100	299	0	0	1	897	1	299	3.55e-212	577
lcl|U00096.3_cds_AAC74410.1_1314	AAC73313.1	28.5	288	199	6	22	879	7	289	2.77e-31	115
lcl|U00096.3_cds_AAC74410.1_1314	AAC75462.1	33.6	119	79	0	25	381	8	126	5.87e-15	70.9
lcl|U00096.3_cds_AAC74410.1_1314	AAC75953.1	43.7	71	39	1	1	213	1	70	1.74e-07	48.5
lcl|U00096.3_cds_AAC74411.2_1315	AAC74411.2	100	537	0	0	1	1611	1	537	0.0	1085
lcl|U00096.3_cds_AAC74411.2_1315	AAC74325.1	48.4	529	269	3	31	1611	17	543	4.61e-176	504
lcl|U00096.3_cds_AAC74411.2_1315	AAC76056.1	42.3	529	299	5	37	1611	9	535	4.13e-137	405
lcl|U00096.3_cds_AAC74411.2_1315	AAC74560.1	27.7	520	332	11	49	1563	12	502	4.99e-45	163
lcl|U00096.3_cds_AAC74412.1_1316	AAC74412.1	100	343	0	0	1	1029	1	343	6.66e-246	665
lcl|U00096.3_cds_AYC08198.2_1317	AAC73362.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC73653.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC73757.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC74413.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC75091.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC75252.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC76018.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC76250.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC76530.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AYC08198.2	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AYC08198.2_1317	AAC75055.2	99.7	326	1	0	1	978	1	326	9.03e-240	649
lcl|U00096.3_cds_AYC08198.2_1317	AAC74452.1	98.2	325	6	0	1	975	1	325	6.82e-235	636
lcl|U00096.3_cds_AAC74414.1_1318	AAC74414.1	100	85	0	0	1	255	1	85	5.33e-53	157
lcl|U00096.3_cds_AAC74415.1_1319	AAC74415.1	100	316	0	0	1	948	1	316	1.89e-236	639
lcl|U00096.3_cds_AAC74416.1_1320	AAC74416.1	100	250	0	0	1	750	1	250	2.37e-181	494
lcl|U00096.3_cds_AAC74417.1_1321	AAC74417.1	100	171	0	0	1	513	1	171	3.56e-128	353
lcl|U00096.3_cds_AAC74417.1_1321	AAC75273.1	52.3	88	42	0	235	498	261	348	1.10e-26	100
lcl|U00096.3_cds_AAC74418.2_1322	AAC74418.2	100	508	0	0	1	1524	1	508	0.0	961
lcl|U00096.3_cds_AAC74419.1_1323	AAC74419.1	100	481	0	0	1	1443	1	481	0.0	971
lcl|U00096.3_cds_AAC74420.2_1324	AAC74420.2	100	436	0	0	1	1308	1	436	5.61e-317	853
lcl|U00096.3_cds_AAC74421.1_1325	AAC74421.1	100	302	0	0	1	906	1	302	1.30e-220	598
lcl|U00096.3_cds_AAC74421.1_1325	AAC76153.1	27.1	291	210	2	16	888	8	296	2.13e-36	129
lcl|U00096.3_cds_AAC74421.1_1325	AAC74504.2	29.2	264	181	5	10	789	10	271	1.19e-30	114
lcl|U00096.3_cds_AAC74421.1_1325	AAC73855.2	24.4	283	205	4	16	852	4	281	8.09e-22	90.5
lcl|U00096.3_cds_AAC74421.1_1325	AAC73606.1	23.3	172	131	1	28	540	7	178	5.78e-08	50.1
lcl|U00096.3_cds_AAC74422.1_1326	AAC74422.1	100	187	0	0	1	561	1	187	3.10e-139	383
lcl|U00096.3_cds_AAC74423.2_1327	AAC74423.2	100	410	0	0	1	1230	1	410	3.82e-304	818
lcl|U00096.3_cds_AAC74423.2_1327	AAC74563.3	36.7	166	101	1	736	1221	288	453	1.99e-24	101
lcl|U00096.3_cds_AAC74423.2_1327	AAC73488.1	34.9	175	108	3	715	1230	199	370	1.18e-22	95.5
lcl|U00096.3_cds_AAC74423.2_1327	AAC75022.2	35.5	172	105	2	733	1230	390	561	3.65e-22	95.5
lcl|U00096.3_cds_AAC74423.2_1327	AAC74110.1	35.2	162	97	4	757	1224	282	441	3.42e-21	92.0
lcl|U00096.3_cds_AAC74423.2_1327	AAC74595.1	34.5	171	101	3	733	1221	138	305	1.47e-18	82.8
lcl|U00096.3_cds_AAC74423.2_1327	AAC74608.1	35.4	158	93	3	766	1224	132	285	2.13e-18	82.0
lcl|U00096.3_cds_AAC74423.2_1327	AAC73921.1	37.1	124	68	4	859	1221	323	439	9.72e-16	75.5
lcl|U00096.3_cds_QNV50526.1_1328	QNV50526.1	100	15	0	0	1	45	1	15	8.87e-06	33.1
lcl|U00096.3_cds_AAC74424.1_1329	AAC74424.1	99.7	327	1	0	1	981	1	327	1.06e-243	659
lcl|U00096.3_cds_AYC08203.1_1330	AYC08203.1	100	57	0	0	1	171	1	57	1.79e-14	57.8
lcl|U00096.3_cds_AAC74425.1_1331	AAC74425.1	99.8	457	1	0	1	1371	1	457	0.0	889
lcl|U00096.3_cds_AAC74425.1_1331	AAC76196.2	40.7	364	214	2	4	1092	6	368	1.18e-80	259
lcl|U00096.3_cds_AAC74425.1_1331	AAC73884.1	39.1	379	223	3	28	1143	8	385	5.09e-72	231
lcl|U00096.3_cds_AAC74425.1_1331	AAC75629.1	38.3	350	207	6	1	1029	3	350	4.55e-59	197
lcl|U00096.3_cds_AAC74425.1_1331	AAC76785.1	36.8	351	211	4	28	1050	16	365	1.98e-58	195
lcl|U00096.3_cds_AAC74426.1_1332	AAC74426.1	100	311	0	0	1	933	1	311	1.01e-233	632
lcl|U00096.3_cds_AAC74427.1_1333	AAC74427.1	100	411	0	0	1	1233	1	411	2.71e-309	832
lcl|U00096.3_cds_AAC74428.2_1334	AAC74428.2	100	71	0	0	1	213	1	71	9.73e-54	157
lcl|U00096.3_cds_AAC74429.1_1335	AAC74429.1	100	69	0	0	1	207	1	69	2.11e-45	136
lcl|U00096.3_cds_AAC74430.1_1336	AAC74430.1	100	64	0	0	1	192	1	64	3.77e-48	143
lcl|U00096.3_cds_AAC74431.1_1337	AAC74431.1	100	269	0	0	1	807	1	269	2.78e-194	529
lcl|U00096.3_cds_AAC74432.1_1338	AAC74432.1	100	866	0	0	1	2598	1	866	0.0	1746
lcl|U00096.3_cds_AAC74433.1_1339	AAC74433.1	100	91	0	0	1	273	1	91	9.89e-63	182
lcl|U00096.3_cds_ABD18659.1_1340	ABD18659.1	100	56	0	0	1	168	1	56	2.22e-39	120
lcl|U00096.3_cds_AAC74434.2_1341	AAC74434.2	100	73	0	0	1	219	1	73	4.57e-53	156
lcl|U00096.3_cds_AAC74435.2_1342	AAC74435.2	100	162	0	0	1	486	1	162	1.36e-114	318
lcl|U00096.3_cds_AAC74436.2_1343	AAC74436.2	100	51	0	0	1	153	1	51	2.46e-34	107
lcl|U00096.3_cds_AAC74436.2_1343	AAC74644.1	87.5	48	6	0	1	144	1	48	1.06e-26	88.2
lcl|U00096.3_cds_AAC74437.2_1344	AAC74437.2	100	44	0	0	1	132	1	44	1.45e-30	97.4
lcl|U00096.3_cds_AAC74438.1_1345	AAC74438.1	100	158	0	0	1	474	1	158	1.01e-114	318
lcl|U00096.3_cds_AAC74439.1_1346	AAC74439.1	100	98	0	0	1	294	1	98	2.32e-71	204
lcl|U00096.3_cds_AAC74440.1_1347	AAC74440.1	100	140	0	0	1	420	1	140	2.29e-100	281
lcl|U00096.3_cds_AAC74441.1_1348	AAC74441.1	100	285	0	0	1	855	1	285	2.14e-206	561
lcl|U00096.3_cds_AAC74441.1_1348	AAC77318.1	40.0	80	32	3	631	855	111	179	9.29e-05	39.3
lcl|U00096.3_cds_AAC74442.1_1349	AAC74442.1	100	248	0	0	1	744	1	248	7.10e-182	496
lcl|U00096.3_cds_AAC74442.1_1349	AAC77317.1	50.2	243	118	2	1	726	1	241	5.24e-83	245
lcl|U00096.3_cds_AYC08204.1_1350	AYC08204.1	100	186	0	0	1	558	1	186	2.35e-129	358
lcl|U00096.3_cds_AYC08204.1_1350	AAC73657.1	86.5	37	5	0	450	560	8	44	3.07e-16	69.3
lcl|U00096.3_cds_ABD18660.1_1351	ABD18660.1	100	61	0	0	1	183	1	61	7.92e-42	127
lcl|U00096.3_cds_ABD18660.1_1351	AAC73657.1	98.4	61	1	0	3	185	75	135	2.84e-36	115
lcl|U00096.3_cds_ABD18660.1_1351	ABD18640.1	98.2	57	1	0	1	171	1	57	4.89e-36	112
lcl|U00096.3_cds_AAC74445.1_1352	AAC74445.1	100	485	0	0	1	1455	1	485	0.0	958
lcl|U00096.3_cds_AAC74445.1_1352	AAT48231.1	40.9	482	284	1	13	1455	2	483	3.99e-135	396
lcl|U00096.3_cds_AAC74447.1_1353	AAC74447.1	100	87	0	0	1	261	1	87	5.88e-60	174
lcl|U00096.3_cds_AYC08205.1_1354	AYC08205.1	100	119	0	0	1	357	1	119	1.54e-79	226
lcl|U00096.3_cds_AYC08206.1_1355	AYC08206.1	100	342	0	0	1	1026	1	342	9.40e-225	612
lcl|U00096.3_cds_b4570_1356	AAC73901.1	30.6	121	66	2	34	396	69	171	3.13e-15	65.5
lcl|U00096.3_cds_AAC74452.1_1357	AAC74452.1	100	326	0	0	1	978	1	326	3.15e-240	650
lcl|U00096.3_cds_AAC74452.1_1357	AAC73362.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC73653.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC73757.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC74413.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC75091.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC75252.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC76018.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC76250.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC76530.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AYC08198.2	98.2	325	6	0	1	975	1	325	1.68e-235	638
lcl|U00096.3_cds_AAC74452.1_1357	AAC75055.2	97.8	325	7	0	1	975	1	325	4.80e-235	637
lcl|U00096.3_cds_AAC74454.2_1358	AAC74454.2	100	1120	0	0	1	3360	1	1120	0.0	1301
lcl|U00096.3_cds_AAC74454.2_1358	AAC74620.1	69.9	259	64	3	2626	3360	62	320	5.17e-78	256
lcl|U00096.3_cds_AAC74455.1_1359	AAC74455.1	100	191	0	0	1	573	1	191	4.39e-141	388
lcl|U00096.3_cds_AAC74455.1_1359	AAC74619.1	99.5	191	1	0	1	573	1	191	2.54e-140	386
lcl|U00096.3_cds_AAC74455.1_1359	AYC08183.1	94.4	142	8	0	148	573	43	184	1.41e-95	273
lcl|U00096.3_cds_AAC74455.1_1359	AYC08184.1	80.0	30	6	0	409	498	32	61	2.08e-07	43.5
lcl|U00096.3_cds_AAC74456.1_1360	AAC74456.1	100	196	0	0	1	588	1	196	1.45e-137	379
lcl|U00096.3_cds_AAC74456.1_1360	AAC74618.1	99.0	196	2	0	1	588	1	196	2.41e-136	376
lcl|U00096.3_cds_AAC74456.1_1360	AAC74242.1	39.8	171	96	3	10	522	2	165	4.97e-31	108
lcl|U00096.3_cds_AAC74457.2_1361	AAC74457.2	100	77	0	0	1	231	1	77	6.08e-53	156
lcl|U00096.3_cds_AAC74457.2_1361	AAC74617.2	98.7	77	1	0	1	231	1	77	5.01e-52	154
lcl|U00096.3_cds_AYC08207.1_1362	AYC08207.1	100	37	0	0	1	111	1	37	1.32e-19	69.3
lcl|U00096.3_cds_AYC08207.1_1362	AYC08215.1	100	37	0	0	1	111	1	37	1.32e-19	69.3
lcl|U00096.3_cds_AAC74458.2_1363	AAC74458.2	100	144	0	0	1	432	1	144	2.55e-99	278
lcl|U00096.3_cds_AAC74458.2_1363	AAC73708.1	38.4	146	84	4	1	432	1	142	6.06e-29	100
lcl|U00096.3_cds_AAC74459.1_1364	AAC74459.1	100	377	0	0	1	1131	1	377	6.05e-282	759
lcl|U00096.3_cds_AAC74459.1_1364	AAC75275.1	66.6	383	106	9	1	1131	1	367	8.04e-169	473
lcl|U00096.3_cds_AAC74459.1_1364	AAC73345.1	59.5	378	125	5	1	1131	1	351	2.28e-157	443
lcl|U00096.3_cds_AAC74459.1_1364	AAC74015.1	57.0	388	129	9	1	1131	2	362	4.12e-141	402
